"Step","yolo_tomo_v1 - train/box_loss","yolo_tomo_v1 - train/box_loss__MIN","yolo_tomo_v1 - train/box_loss__MAX","yDICOM4 - train/box_loss","yDICOM4 - train/box_loss__MIN","yDICOM4 - train/box_loss__MAX","yDICOM3 - train/box_loss","yDICOM3 - train/box_loss__MIN","yDICOM3 - train/box_loss__MAX"
"150","0.012860783375799656","0.012860783375799656","0.012860783375799656","0.019831662997603416","0.019831662997603416","0.019831662997603416","0.02174614742398262","0.02174614742398262","0.02174614742398262"
"151","0.013238462619483471","0.013238462619483471","0.013238462619483471","0.018300198018550873","0.018300198018550873","0.018300198018550873","0.019765058532357216","0.019765058532357216","0.019765058532357216"
"152","0.017268728464841843","0.017268728464841843","0.017268728464841843","0.02116001583635807","0.02116001583635807","0.02116001583635807","0.02039841189980507","0.02039841189980507","0.02039841189980507"
"153","0.014100808650255203","0.014100808650255203","0.014100808650255203","0.021375874057412148","0.021375874057412148","0.021375874057412148","0.020779503509402275","0.020779503509402275","0.020779503509402275"
"154","0.015577077865600586","0.015577077865600586","0.015577077865600586","0.01815132237970829","0.01815132237970829","0.01815132237970829","0.022828320041298866","0.022828320041298866","0.022828320041298866"
"155","0.01447378471493721","0.01447378471493721","0.01447378471493721","0.019017867743968964","0.019017867743968964","0.019017867743968964","0.021756596863269806","0.021756596863269806","0.021756596863269806"
"156","0.016964253038167953","0.016964253038167953","0.016964253038167953","0.021549716591835022","0.021549716591835022","0.021549716591835022","0.02275211550295353","0.02275211550295353","0.02275211550295353"
"157","0.012116179801523685","0.012116179801523685","0.012116179801523685","0.02119017206132412","0.02119017206132412","0.02119017206132412","0.021200941875576973","0.021200941875576973","0.021200941875576973"
"158","0.014122680760920048","0.014122680760920048","0.014122680760920048","0.020285354927182198","0.020285354927182198","0.020285354927182198","0.020096851512789726","0.020096851512789726","0.020096851512789726"
"159","0.015001961961388588","0.015001961961388588","0.015001961961388588","0.02142152562737465","0.02142152562737465","0.02142152562737465","0.017832892015576363","0.017832892015576363","0.017832892015576363"
"160","0.012822804972529411","0.012822804972529411","0.012822804972529411","0.021371405571699142","0.021371405571699142","0.021371405571699142","0.021119071170687675","0.021119071170687675","0.021119071170687675"
"161","0.014321056194603443","0.014321056194603443","0.014321056194603443","0.020742598921060562","0.020742598921060562","0.020742598921060562","0.022528138011693954","0.022528138011693954","0.022528138011693954"
"162","0.012899420224130154","0.012899420224130154","0.012899420224130154","0.01822638511657715","0.01822638511657715","0.01822638511657715","0.022211061790585518","0.022211061790585518","0.022211061790585518"
"163","0.010162054561078548","0.010162054561078548","0.010162054561078548","0.022154195234179497","0.022154195234179497","0.022154195234179497","0.025792313739657402","0.025792313739657402","0.025792313739657402"
"164","0.01088283583521843","0.01088283583521843","0.01088283583521843","0.024753069505095482","0.024753069505095482","0.024753069505095482","0.025792501866817474","0.025792501866817474","0.025792501866817474"
"165","0.014875072054564953","0.014875072054564953","0.014875072054564953","0.01891079545021057","0.01891079545021057","0.01891079545021057","0.02232549339532852","0.02232549339532852","0.02232549339532852"
"166","0.012742334045469761","0.012742334045469761","0.012742334045469761","0.018525883555412292","0.018525883555412292","0.018525883555412292","0.023710787296295166","0.023710787296295166","0.023710787296295166"
"167","0.014680535532534122","0.014680535532534122","0.014680535532534122","0.01870000548660755","0.01870000548660755","0.01870000548660755","0.02303055301308632","0.02303055301308632","0.02303055301308632"
"168","0.013340449891984463","0.013340449891984463","0.013340449891984463","0.021316075697541237","0.021316075697541237","0.021316075697541237","0.026327069848775864","0.026327069848775864","0.026327069848775864"
"169","0.012539144605398178","0.012539144605398178","0.012539144605398178","0.022438187152147293","0.022438187152147293","0.022438187152147293","0.0215535257011652","0.0215535257011652","0.0215535257011652"
"170","0.014899984933435917","0.014899984933435917","0.014899984933435917","0.020072322338819504","0.020072322338819504","0.020072322338819504","0.021286817267537117","0.021286817267537117","0.021286817267537117"
"171","0.012115376070141792","0.012115376070141792","0.012115376070141792","0.021613745018839836","0.021613745018839836","0.021613745018839836","0.021088674664497375","0.021088674664497375","0.021088674664497375"
"172","0.011477121151983738","0.011477121151983738","0.011477121151983738","0.019311029464006424","0.019311029464006424","0.019311029464006424","0.020480630919337273","0.020480630919337273","0.020480630919337273"
"173","0.013958285562694073","0.013958285562694073","0.013958285562694073","0.01783519610762596","0.01783519610762596","0.01783519610762596","0.02011260762810707","0.02011260762810707","0.02011260762810707"
"174","0.014739759266376495","0.014739759266376495","0.014739759266376495","0.01944577693939209","0.01944577693939209","0.01944577693939209","0.023610932752490044","0.023610932752490044","0.023610932752490044"
"175","0.013455641455948353","0.013455641455948353","0.013455641455948353","0.01848064921796322","0.01848064921796322","0.01848064921796322","0.021995704621076584","0.021995704621076584","0.021995704621076584"
"176","0.011383925564587116","0.011383925564587116","0.011383925564587116","0.01804993860423565","0.01804993860423565","0.01804993860423565","0.02270784042775631","0.02270784042775631","0.02270784042775631"
"177","0.013097839429974556","0.013097839429974556","0.013097839429974556","0.020984265953302383","0.020984265953302383","0.020984265953302383","0.020196015015244484","0.020196015015244484","0.020196015015244484"
"178","0.013422584161162376","0.013422584161162376","0.013422584161162376","0.022359564900398254","0.022359564900398254","0.022359564900398254","0.025292253121733665","0.025292253121733665","0.025292253121733665"
"179","0.015291097573935986","0.015291097573935986","0.015291097573935986","0.020215695723891258","0.020215695723891258","0.020215695723891258","0.015115760266780853","0.015115760266780853","0.015115760266780853"
"180","0.014061006717383862","0.014061006717383862","0.014061006717383862","0.01428744662553072","0.01428744662553072","0.01428744662553072","0.018406104296445847","0.018406104296445847","0.018406104296445847"
"181","0.012624059803783894","0.012624059803783894","0.012624059803783894","0.019354065880179405","0.019354065880179405","0.019354065880179405","0.018845530226826668","0.018845530226826668","0.018845530226826668"
"182","0.01215948723256588","0.01215948723256588","0.01215948723256588","0.02114751562476158","0.02114751562476158","0.02114751562476158","0.016774872317910194","0.016774872317910194","0.016774872317910194"
"183","0.013411697000265121","0.013411697000265121","0.013411697000265121","0.01842048391699791","0.01842048391699791","0.01842048391699791","0.016493378207087517","0.016493378207087517","0.016493378207087517"
"184","0.01340609323233366","0.01340609323233366","0.01340609323233366","0.01808750629425049","0.01808750629425049","0.01808750629425049","0.019777758046984673","0.019777758046984673","0.019777758046984673"
"185","0.013483810238540173","0.013483810238540173","0.013483810238540173","0.01878618635237217","0.01878618635237217","0.01878618635237217","0.014524235390126705","0.014524235390126705","0.014524235390126705"
"186","0.01209960412234068","0.01209960412234068","0.01209960412234068","0.017236562445759773","0.017236562445759773","0.017236562445759773","0.01744050346314907","0.01744050346314907","0.01744050346314907"
"187","0.010554488748311996","0.010554488748311996","0.010554488748311996","0.021061455830931664","0.021061455830931664","0.021061455830931664","0.01687907613813877","0.01687907613813877","0.01687907613813877"
"188","0.011460435576736927","0.011460435576736927","0.011460435576736927","0.01933511532843113","0.01933511532843113","0.01933511532843113","0.01883738674223423","0.01883738674223423","0.01883738674223423"
"189","0.009859168902039528","0.009859168902039528","0.009859168902039528","0.020935893058776855","0.020935893058776855","0.020935893058776855","0.01869085431098938","0.01869085431098938","0.01869085431098938"
"190","0.012137947604060173","0.012137947604060173","0.012137947604060173","0.016913991421461105","0.016913991421461105","0.016913991421461105","0.01947692595422268","0.01947692595422268","0.01947692595422268"
"191","0.012866441160440445","0.012866441160440445","0.012866441160440445","0.018755828961730003","0.018755828961730003","0.018755828961730003","0.02173994481563568","0.02173994481563568","0.02173994481563568"
"192","0.012877029366791248","0.012877029366791248","0.012877029366791248","0.018580108880996704","0.018580108880996704","0.018580108880996704","0.017188401892781258","0.017188401892781258","0.017188401892781258"
"193","0.013951336964964867","0.013951336964964867","0.013951336964964867","0.020213421434164047","0.020213421434164047","0.020213421434164047","0.021351005882024765","0.021351005882024765","0.021351005882024765"
"194","0.012845984660089016","0.012845984660089016","0.012845984660089016","0.02315971441566944","0.02315971441566944","0.02315971441566944","0.023035429418087006","0.023035429418087006","0.023035429418087006"
"195","0.012829435057938099","0.012829435057938099","0.012829435057938099","0.015097911469638348","0.015097911469638348","0.015097911469638348","0.022855019196867943","0.022855019196867943","0.022855019196867943"
"196","0.013308350928127766","0.013308350928127766","0.013308350928127766","0.01633729226887226","0.01633729226887226","0.01633729226887226","0.02211085706949234","0.02211085706949234","0.02211085706949234"
"197","0.013601401820778847","0.013601401820778847","0.013601401820778847","0.0182971004396677","0.0182971004396677","0.0182971004396677","0.01720321737229824","0.01720321737229824","0.01720321737229824"
"198","0.011793817393481731","0.011793817393481731","0.011793817393481731","0.018149536103010178","0.018149536103010178","0.018149536103010178","0.024332474917173386","0.024332474917173386","0.024332474917173386"
"199","0.010774063877761364","0.010774063877761364","0.010774063877761364","0.022031055763363838","0.022031055763363838","0.022031055763363838","0.021563034504652023","0.021563034504652023","0.021563034504652023"
"200","0.010734413750469685","0.010734413750469685","0.010734413750469685","0.0193224735558033","0.0193224735558033","0.0193224735558033","0.0217423178255558","0.0217423178255558","0.0217423178255558"
"201","0.011178044602274895","0.011178044602274895","0.011178044602274895","0.019071703776717186","0.019071703776717186","0.019071703776717186","0.019223259761929512","0.019223259761929512","0.019223259761929512"
"202","0.012066490016877651","0.012066490016877651","0.012066490016877651","0.016975698992609978","0.016975698992609978","0.016975698992609978","0.02137116715312004","0.02137116715312004","0.02137116715312004"
"203","0.013141646049916744","0.013141646049916744","0.013141646049916744","0.017733488231897354","0.017733488231897354","0.017733488231897354","0.0195720586925745","0.0195720586925745","0.0195720586925745"
"204","0.010912357829511166","0.010912357829511166","0.010912357829511166","0.018950872123241425","0.018950872123241425","0.018950872123241425","0.020598258823156357","0.020598258823156357","0.020598258823156357"
"205","0.010084467940032482","0.010084467940032482","0.010084467940032482","0.014898998662829399","0.014898998662829399","0.014898998662829399","0.019754206761717796","0.019754206761717796","0.019754206761717796"
"206","0.011403687298297882","0.011403687298297882","0.011403687298297882","0.018742768093943596","0.018742768093943596","0.018742768093943596","0.020203355699777603","0.020203355699777603","0.020203355699777603"
"207","0.012121150270104408","0.012121150270104408","0.012121150270104408","0.013446961529552937","0.013446961529552937","0.013446961529552937","0.01861349679529667","0.01861349679529667","0.01861349679529667"
"208","0.010016564279794693","0.010016564279794693","0.010016564279794693","0.02145805023610592","0.02145805023610592","0.02145805023610592","0.017407117411494255","0.017407117411494255","0.017407117411494255"
"209","0.010263649746775627","0.010263649746775627","0.010263649746775627","0.016534030437469482","0.016534030437469482","0.016534030437469482","0.018519343808293343","0.018519343808293343","0.018519343808293343"
"210","0.01246432214975357","0.01246432214975357","0.01246432214975357","0.020276697352528572","0.020276697352528572","0.020276697352528572","0.02200138010084629","0.02200138010084629","0.02200138010084629"
"211","0.010810282081365585","0.010810282081365585","0.010810282081365585","0.021635785698890686","0.021635785698890686","0.021635785698890686","0.02090669609606266","0.02090669609606266","0.02090669609606266"
"212","0.011512622237205505","0.011512622237205505","0.011512622237205505","0.01886204071342945","0.01886204071342945","0.01886204071342945","0.02142396569252014","0.02142396569252014","0.02142396569252014"
"213","0.010685110464692116","0.010685110464692116","0.010685110464692116","0.020962927490472794","0.020962927490472794","0.020962927490472794","0.01404577400535345","0.01404577400535345","0.01404577400535345"
"214","0.009543131105601788","0.009543131105601788","0.009543131105601788","0.01792985200881958","0.01792985200881958","0.01792985200881958","0.01786077208817005","0.01786077208817005","0.01786077208817005"
"215","0.011719719506800175","0.011719719506800175","0.011719719506800175","0.017376001924276352","0.017376001924276352","0.017376001924276352","0.01751086115837097","0.01751086115837097","0.01751086115837097"
"216","0.010405221953988075","0.010405221953988075","0.010405221953988075","0.01897542178630829","0.01897542178630829","0.01897542178630829","0.01724105514585972","0.01724105514585972","0.01724105514585972"
"217","0.013569233939051628","0.013569233939051628","0.013569233939051628","0.016683105379343033","0.016683105379343033","0.016683105379343033","0.01669689081609249","0.01669689081609249","0.01669689081609249"
"218","0.012855165638029575","0.012855165638029575","0.012855165638029575","0.015514119528234005","0.015514119528234005","0.015514119528234005","0.01575169712305069","0.01575169712305069","0.01575169712305069"
"219","0.010838449001312256","0.010838449001312256","0.010838449001312256","0.0206234659999609","0.0206234659999609","0.0206234659999609","0.01537336129695177","0.01537336129695177","0.01537336129695177"
"220","0.011146141216158867","0.011146141216158867","0.011146141216158867","0.016198616474866867","0.016198616474866867","0.016198616474866867","0.01644129864871502","0.01644129864871502","0.01644129864871502"
"221","0.009555608034133911","0.009555608034133911","0.009555608034133911","0.01767299696803093","0.01767299696803093","0.01767299696803093","0.012459618039429188","0.012459618039429188","0.012459618039429188"
"222","0.011985979974269867","0.011985979974269867","0.011985979974269867","0.018224630504846573","0.018224630504846573","0.018224630504846573","0.01951884664595127","0.01951884664595127","0.01951884664595127"
"223","0.012362471781671047","0.012362471781671047","0.012362471781671047","0.013310780748724937","0.013310780748724937","0.013310780748724937","0.015319391153752804","0.015319391153752804","0.015319391153752804"
"224","0.01075438130646944","0.01075438130646944","0.01075438130646944","0.016520189121365547","0.016520189121365547","0.016520189121365547","0.014474515803158283","0.014474515803158283","0.014474515803158283"
"225","0.009949314408004284","0.009949314408004284","0.009949314408004284","0.01947152614593506","0.01947152614593506","0.01947152614593506","0.014837990514934063","0.014837990514934063","0.014837990514934063"
"226","0.011122988536953926","0.011122988536953926","0.011122988536953926","0.016922753304243088","0.016922753304243088","0.016922753304243088","0.016708439216017723","0.016708439216017723","0.016708439216017723"
"227","0.011742192320525646","0.011742192320525646","0.011742192320525646","0.012668685987591743","0.012668685987591743","0.012668685987591743","0.018115481361746788","0.018115481361746788","0.018115481361746788"
"228","0.011927816085517406","0.011927816085517406","0.011927816085517406","0.017020419239997864","0.017020419239997864","0.017020419239997864","0.015292216092348099","0.015292216092348099","0.015292216092348099"
"229","0.010960176587104797","0.010960176587104797","0.010960176587104797","0.016752326861023903","0.016752326861023903","0.016752326861023903","0.01828453689813614","0.01828453689813614","0.01828453689813614"
"230","0.010256735607981682","0.010256735607981682","0.010256735607981682","0.018214795738458633","0.018214795738458633","0.018214795738458633","0.016760967671871185","0.016760967671871185","0.016760967671871185"
"231","0.011073951609432697","0.011073951609432697","0.011073951609432697","0.017958497628569603","0.017958497628569603","0.017958497628569603","0.01635110005736351","0.01635110005736351","0.01635110005736351"
"232","0.011519297026097775","0.011519297026097775","0.011519297026097775","0.017009297385811806","0.017009297385811806","0.017009297385811806","0.016539057716727257","0.016539057716727257","0.016539057716727257"
"233","0.009914269670844078","0.009914269670844078","0.009914269670844078","0.015857132151722908","0.015857132151722908","0.015857132151722908","0.01710565760731697","0.01710565760731697","0.01710565760731697"
"234","0.010047254152595997","0.010047254152595997","0.010047254152595997","0.016185741871595383","0.016185741871595383","0.016185741871595383","0.014727607369422913","0.014727607369422913","0.014727607369422913"
"235","0.010305614210665226","0.010305614210665226","0.010305614210665226","0.018070243299007416","0.018070243299007416","0.018070243299007416","0.020710226148366928","0.020710226148366928","0.020710226148366928"
"236","0.011834654957056046","0.011834654957056046","0.011834654957056046","0.013798829168081284","0.013798829168081284","0.013798829168081284","0.019271429628133774","0.019271429628133774","0.019271429628133774"
"237","0.011006801389157772","0.011006801389157772","0.011006801389157772","0.016314905136823654","0.016314905136823654","0.016314905136823654","0.02073502726852894","0.02073502726852894","0.02073502726852894"
"238","0.013503316789865494","0.013503316789865494","0.013503316789865494","0.015839429572224617","0.015839429572224617","0.015839429572224617","0.01738046109676361","0.01738046109676361","0.01738046109676361"
"239","0.012223413214087486","0.012223413214087486","0.012223413214087486","0.017864730209112167","0.017864730209112167","0.017864730209112167","0.015149116516113281","0.015149116516113281","0.015149116516113281"
"240","0.011391854844987392","0.011391854844987392","0.011391854844987392","0.0178192388266325","0.0178192388266325","0.0178192388266325","0.019407272338867188","0.019407272338867188","0.019407272338867188"
"241","0.010506781749427319","0.010506781749427319","0.010506781749427319","0.016091996803879738","0.016091996803879738","0.016091996803879738","0.014058928936719894","0.014058928936719894","0.014058928936719894"
"242","0.012539896182715893","0.012539896182715893","0.012539896182715893","0.018293404951691628","0.018293404951691628","0.018293404951691628","0.016427649185061455","0.016427649185061455","0.016427649185061455"
"243","0.011009246110916138","0.011009246110916138","0.011009246110916138","0.017270080745220184","0.017270080745220184","0.017270080745220184","0.01831238903105259","0.01831238903105259","0.01831238903105259"
"244","0.009519773535430431","0.009519773535430431","0.009519773535430431","0.01797875389456749","0.01797875389456749","0.01797875389456749","0.015171541832387447","0.015171541832387447","0.015171541832387447"
"245","0.011264326050877571","0.011264326050877571","0.011264326050877571","0.015951642766594887","0.015951642766594887","0.015951642766594887","0.017880970612168312","0.017880970612168312","0.017880970612168312"
"246","0.010927279479801655","0.010927279479801655","0.010927279479801655","0.014944162219762802","0.014944162219762802","0.014944162219762802","0.016389472410082817","0.016389472410082817","0.016389472410082817"
"247","0.009177416563034058","0.009177416563034058","0.009177416563034058","0.013569949194788933","0.013569949194788933","0.013569949194788933","0.015504760667681694","0.015504760667681694","0.015504760667681694"
"248","0.009699302725493908","0.009699302725493908","0.009699302725493908","0.019495941698551178","0.019495941698551178","0.019495941698551178","0.013768731616437435","0.013768731616437435","0.013768731616437435"
"249","0.010355213657021523","0.010355213657021523","0.010355213657021523","0.015768196433782578","0.015768196433782578","0.015768196433782578","0.013789799995720387","0.013789799995720387","0.013789799995720387"
"250","0.01068110205233097","0.01068110205233097","0.01068110205233097","0.01845654472708702","0.01845654472708702","0.01845654472708702","0.014588886871933937","0.014588886871933937","0.014588886871933937"
"251","0.011469166725873947","0.011469166725873947","0.011469166725873947","0.015333586372435093","0.015333586372435093","0.015333586372435093","0.013374745845794678","0.013374745845794678","0.013374745845794678"
"252","0.00946627277880907","0.00946627277880907","0.00946627277880907","0.017511723563075066","0.017511723563075066","0.017511723563075066","0.015896661207079887","0.015896661207079887","0.015896661207079887"
"253","0.012162739410996437","0.012162739410996437","0.012162739410996437","0.017768463119864464","0.017768463119864464","0.017768463119864464","0.0174896027892828","0.0174896027892828","0.0174896027892828"
"254","0.009490924887359142","0.009490924887359142","0.009490924887359142","0.014831388369202614","0.014831388369202614","0.014831388369202614","0.015868594869971275","0.015868594869971275","0.015868594869971275"
"255","0.010933883488178253","0.010933883488178253","0.010933883488178253","0.01686583273112774","0.01686583273112774","0.01686583273112774","0.013820725493133068","0.013820725493133068","0.013820725493133068"
"256","0.011371931061148643","0.011371931061148643","0.011371931061148643","0.01690184324979782","0.01690184324979782","0.01690184324979782","0.019110610708594322","0.019110610708594322","0.019110610708594322"
"257","0.010306548327207565","0.010306548327207565","0.010306548327207565","0.01705719344317913","0.01705719344317913","0.01705719344317913","0.01664692535996437","0.01664692535996437","0.01664692535996437"
"258","0.011541364714503288","0.011541364714503288","0.011541364714503288","0.015687935054302216","0.015687935054302216","0.015687935054302216","0.016195742413401604","0.016195742413401604","0.016195742413401604"
"259","0.011534014716744423","0.011534014716744423","0.011534014716744423","0.01823488622903824","0.01823488622903824","0.01823488622903824","0.016339341178536415","0.016339341178536415","0.016339341178536415"
"260","0.011948796920478344","0.011948796920478344","0.011948796920478344","0.017521530389785767","0.017521530389785767","0.017521530389785767","0.019171670079231262","0.019171670079231262","0.019171670079231262"
"261","0.012353813275694847","0.012353813275694847","0.012353813275694847","0.01566452905535698","0.01566452905535698","0.01566452905535698","0.01869422383606434","0.01869422383606434","0.01869422383606434"
"262","0.009896811097860336","0.009896811097860336","0.009896811097860336","0.018081681802868843","0.018081681802868843","0.018081681802868843","0.01682501658797264","0.01682501658797264","0.01682501658797264"
"263","0.010760021395981312","0.010760021395981312","0.010760021395981312","0.019066985696554184","0.019066985696554184","0.019066985696554184","0.017043642699718475","0.017043642699718475","0.017043642699718475"
"264","0.010811448097229004","0.010811448097229004","0.010811448097229004","0.01754954643547535","0.01754954643547535","0.01754954643547535","0.014408976770937443","0.014408976770937443","0.014408976770937443"
"265","0.01229873951524496","0.01229873951524496","0.01229873951524496","0.015703914687037468","0.015703914687037468","0.015703914687037468","0.013594490475952625","0.013594490475952625","0.013594490475952625"
"266","0.012078270316123962","0.012078270316123962","0.012078270316123962","0.016715701669454575","0.016715701669454575","0.016715701669454575","0.015616148710250854","0.015616148710250854","0.015616148710250854"
"267","0.009169921278953552","0.009169921278953552","0.009169921278953552","0.02086508646607399","0.02086508646607399","0.02086508646607399","0.013516758568584919","0.013516758568584919","0.013516758568584919"
"268","0.010381854139268398","0.010381854139268398","0.010381854139268398","0.01158822886645794","0.01158822886645794","0.01158822886645794","0.014142967760562897","0.014142967760562897","0.014142967760562897"
"269","0.009923702105879784","0.009923702105879784","0.009923702105879784","0.01901610568165779","0.01901610568165779","0.01901610568165779","0.014088192023336887","0.014088192023336887","0.014088192023336887"
"270","0.011292459443211555","0.011292459443211555","0.011292459443211555","0.01663772203028202","0.01663772203028202","0.01663772203028202","0.014106422662734985","0.014106422662734985","0.014106422662734985"
"271","0.013339018449187279","0.013339018449187279","0.013339018449187279","0.01847986876964569","0.01847986876964569","0.01847986876964569","0.0137938866391778","0.0137938866391778","0.0137938866391778"
"272","0.009832113981246948","0.009832113981246948","0.009832113981246948","0.017407389357686043","0.017407389357686043","0.017407389357686043","0.011177131906151772","0.011177131906151772","0.011177131906151772"
"273","0.01198507472872734","0.01198507472872734","0.01198507472872734","0.018066467717289925","0.018066467717289925","0.018066467717289925","0.01658441498875618","0.01658441498875618","0.01658441498875618"
"274","0.010291976854205132","0.010291976854205132","0.010291976854205132","0.015640318393707275","0.015640318393707275","0.015640318393707275","0.016136527061462402","0.016136527061462402","0.016136527061462402"
"275","0.01001891028136015","0.01001891028136015","0.01001891028136015","0.014677067287266254","0.014677067287266254","0.014677067287266254","0.015684880316257477","0.015684880316257477","0.015684880316257477"
"276","0.012766638770699501","0.012766638770699501","0.012766638770699501","0.013519546948373318","0.013519546948373318","0.013519546948373318","0.016353707760572433","0.016353707760572433","0.016353707760572433"
"277","0.009834599681198597","0.009834599681198597","0.009834599681198597","0.012767634354531765","0.012767634354531765","0.012767634354531765","0.014989064075052738","0.014989064075052738","0.014989064075052738"
"278","0.010580772534012794","0.010580772534012794","0.010580772534012794","0.012843865901231766","0.012843865901231766","0.012843865901231766","0.012679817155003548","0.012679817155003548","0.012679817155003548"
"279","0.010766902938485146","0.010766902938485146","0.010766902938485146","0.018071431666612625","0.018071431666612625","0.018071431666612625","0.01634494587779045","0.01634494587779045","0.01634494587779045"
"280","0.010647764429450035","0.010647764429450035","0.010647764429450035","0.019876116886734962","0.019876116886734962","0.019876116886734962","0.01329086534678936","0.01329086534678936","0.01329086534678936"
"281","0.01232630480080843","0.01232630480080843","0.01232630480080843","0.01103739719837904","0.01103739719837904","0.01103739719837904","0.014032398350536823","0.014032398350536823","0.014032398350536823"
"282","0.012570539489388466","0.012570539489388466","0.012570539489388466","0.01584608294069767","0.01584608294069767","0.01584608294069767","0.015047131106257439","0.015047131106257439","0.015047131106257439"
"283","0.01042863354086876","0.01042863354086876","0.01042863354086876","0.016166307032108307","0.016166307032108307","0.016166307032108307","0.011538752354681492","0.011538752354681492","0.011538752354681492"
"284","0.011668897233903408","0.011668897233903408","0.011668897233903408","0.011227793991565704","0.011227793991565704","0.011227793991565704","0.01353596244007349","0.01353596244007349","0.01353596244007349"
"285","0.014014748856425285","0.014014748856425285","0.014014748856425285","0.013482321985065937","0.013482321985065937","0.013482321985065937","0.01543953362852335","0.01543953362852335","0.01543953362852335"
"286","0.011798996478319168","0.011798996478319168","0.011798996478319168","0.01660769432783127","0.01660769432783127","0.01660769432783127","0.012563785538077354","0.012563785538077354","0.012563785538077354"
"287","0.01017923653125763","0.01017923653125763","0.01017923653125763","0.01428506150841713","0.01428506150841713","0.01428506150841713","0.011543482542037964","0.011543482542037964","0.011543482542037964"
"288","0.011026699095964432","0.011026699095964432","0.011026699095964432","0.0186442993581295","0.0186442993581295","0.0186442993581295","0.01486254669725895","0.01486254669725895","0.01486254669725895"
"289","0.009894019924104214","0.009894019924104214","0.009894019924104214","0.01924319565296173","0.01924319565296173","0.01924319565296173","0.015158841386437416","0.015158841386437416","0.015158841386437416"
"290","0.011369945481419563","0.011369945481419563","0.011369945481419563","0.016237441450357437","0.016237441450357437","0.016237441450357437","0.015856068581342697","0.015856068581342697","0.015856068581342697"
"291","0.010072007775306702","0.010072007775306702","0.010072007775306702","0.013358762487769127","0.013358762487769127","0.013358762487769127","0.016116326674818993","0.016116326674818993","0.016116326674818993"
"292","0.01087717805057764","0.01087717805057764","0.01087717805057764","0.01798398792743683","0.01798398792743683","0.01798398792743683","0.017470479011535645","0.017470479011535645","0.017470479011535645"
"293","0.010802635923027992","0.010802635923027992","0.010802635923027992","0.01313813216984272","0.01313813216984272","0.01313813216984272","0.016581524163484573","0.016581524163484573","0.016581524163484573"
"294","0.010894456878304482","0.010894456878304482","0.010894456878304482","0.016936304047703743","0.016936304047703743","0.016936304047703743","0.01279671210795641","0.01279671210795641","0.01279671210795641"
"295","0.010994106531143188","0.010994106531143188","0.010994106531143188","0.014909487217664719","0.014909487217664719","0.014909487217664719","0.01563788764178753","0.01563788764178753","0.01563788764178753"
"296","0.00982029177248478","0.00982029177248478","0.00982029177248478","0.011090009473264217","0.011090009473264217","0.011090009473264217","0.018661264330148697","0.018661264330148697","0.018661264330148697"
"297","0.009868633933365345","0.009868633933365345","0.009868633933365345","0.019290199503302574","0.019290199503302574","0.019290199503302574","0.014583760872483253","0.014583760872483253","0.014583760872483253"
"298","0.010758201591670513","0.010758201591670513","0.010758201591670513","0.015709655359387398","0.015709655359387398","0.015709655359387398","0.01333591528236866","0.01333591528236866","0.01333591528236866"
"299","0.010427267290651798","0.010427267290651798","0.010427267290651798","0.015387420542538166","0.015387420542538166","0.015387420542538166","0.012931033968925476","0.012931033968925476","0.012931033968925476"