"Step","yolo_tomo_v1 - train/obj_loss","yolo_tomo_v1 - train/obj_loss__MIN","yolo_tomo_v1 - train/obj_loss__MAX","yDICOM4 - train/obj_loss","yDICOM4 - train/obj_loss__MIN","yDICOM4 - train/obj_loss__MAX","yDICOM3 - train/obj_loss","yDICOM3 - train/obj_loss__MIN","yDICOM3 - train/obj_loss__MAX"
"199","0.001584598794579506","0.001584598794579506","0.001584598794579506","0.0026813324075192213","0.0026813324075192213","0.0026813324075192213","0.0025847069919109344","0.0025847069919109344","0.0025847069919109344"
"200","0.0017619964201003313","0.0017619964201003313","0.0017619964201003313","0.0018782004481181502","0.0018782004481181502","0.0018782004481181502","0.0021089452784508467","0.0021089452784508467","0.0021089452784508467"
"201","0.002110178815200925","0.002110178815200925","0.002110178815200925","0.0028233875054866076","0.0028233875054866076","0.0028233875054866076","0.002378596691414714","0.002378596691414714","0.002378596691414714"
"202","0.00243312562815845","0.00243312562815845","0.00243312562815845","0.002641012892127037","0.002641012892127037","0.002641012892127037","0.0024139806628227234","0.0024139806628227234","0.0024139806628227234"
"203","0.001841291319578886","0.001841291319578886","0.001841291319578886","0.0021250240970402956","0.0021250240970402956","0.0021250240970402956","0.0019246762385591865","0.0019246762385591865","0.0019246762385591865"
"204","0.0016280792187899351","0.0016280792187899351","0.0016280792187899351","0.002439225558191538","0.002439225558191538","0.002439225558191538","0.0022418550215661526","0.0022418550215661526","0.0022418550215661526"
"205","0.001603718614205718","0.001603718614205718","0.001603718614205718","0.002209870843216777","0.002209870843216777","0.002209870843216777","0.0026978659443557262","0.0026978659443557262","0.0026978659443557262"
"206","0.0020825560204684734","0.0020825560204684734","0.0020825560204684734","0.002499822760000825","0.002499822760000825","0.002499822760000825","0.001929468591697514","0.001929468591697514","0.001929468591697514"
"207","0.0019395604031160474","0.0019395604031160474","0.0019395604031160474","0.0020813853479921818","0.0020813853479921818","0.0020813853479921818","0.0019028232200071216","0.0019028232200071216","0.0019028232200071216"
"208","0.0018872477812692523","0.0018872477812692523","0.0018872477812692523","0.0030462772119790316","0.0030462772119790316","0.0030462772119790316","0.001959101064130664","0.001959101064130664","0.001959101064130664"
"209","0.0016026488738134503","0.0016026488738134503","0.0016026488738134503","0.0021273414604365826","0.0021273414604365826","0.0021273414604365826","0.002116194926202297","0.002116194926202297","0.002116194926202297"
"210","0.0018372491467744112","0.0018372491467744112","0.0018372491467744112","0.002347745466977358","0.002347745466977358","0.002347745466977358","0.002560042543336749","0.002560042543336749","0.002560042543336749"
"211","0.0016797835705801845","0.0016797835705801845","0.0016797835705801845","0.002514665247872472","0.002514665247872472","0.002514665247872472","0.002459014067426324","0.002459014067426324","0.002459014067426324"
"212","0.0019001882756128907","0.0019001882756128907","0.0019001882756128907","0.0027978348080068827","0.0027978348080068827","0.0027978348080068827","0.0022809843067079782","0.0022809843067079782","0.0022809843067079782"
"213","0.0018673205049708486","0.0018673205049708486","0.0018673205049708486","0.002712154295295477","0.002712154295295477","0.002712154295295477","0.0016794635448604822","0.0016794635448604822","0.0016794635448604822"
"214","0.0013799434527754784","0.0013799434527754784","0.0013799434527754784","0.0021675839088857174","0.0021675839088857174","0.0021675839088857174","0.002205580472946167","0.002205580472946167","0.002205580472946167"
"215","0.0022904672659933567","0.0022904672659933567","0.0022904672659933567","0.0029372242279350758","0.0029372242279350758","0.0029372242279350758","0.0025271563790738583","0.0025271563790738583","0.0025271563790738583"
"216","0.001422349945642054","0.001422349945642054","0.001422349945642054","0.0021145581267774105","0.0021145581267774105","0.0021145581267774105","0.0019230430480092764","0.0019230430480092764","0.0019230430480092764"
"217","0.0019329602364450693","0.0019329602364450693","0.0019329602364450693","0.002494261134415865","0.002494261134415865","0.002494261134415865","0.0020241308957338333","0.0020241308957338333","0.0020241308957338333"
"218","0.0019404992926865816","0.0019404992926865816","0.0019404992926865816","0.0023587557952851057","0.0023587557952851057","0.0023587557952851057","0.0023514260537922382","0.0023514260537922382","0.0023514260537922382"
"219","0.0017189622158184648","0.0017189622158184648","0.0017189622158184648","0.0026744618080556393","0.0026744618080556393","0.0026744618080556393","0.002402988262474537","0.002402988262474537","0.002402988262474537"
"220","0.0017111623892560601","0.0017111623892560601","0.0017111623892560601","0.001885162782855332","0.001885162782855332","0.001885162782855332","0.002230447018519044","0.002230447018519044","0.002230447018519044"
"221","0.0018647664692252874","0.0018647664692252874","0.0018647664692252874","0.00252196635119617","0.00252196635119617","0.00252196635119617","0.0020206451881676912","0.0020206451881676912","0.0020206451881676912"
"222","0.0022341711446642876","0.0022341711446642876","0.0022341711446642876","0.002240957925096154","0.002240957925096154","0.002240957925096154","0.0025535752065479755","0.0025535752065479755","0.0025535752065479755"
"223","0.002147213090211153","0.002147213090211153","0.002147213090211153","0.0021082861348986626","0.0021082861348986626","0.0021082861348986626","0.0017817980842664838","0.0017817980842664838","0.0017817980842664838"
"224","0.0018771910108625889","0.0018771910108625889","0.0018771910108625889","0.002587726339697838","0.002587726339697838","0.002587726339697838","0.0021921915467828512","0.0021921915467828512","0.0021921915467828512"
"225","0.001932795625180006","0.001932795625180006","0.001932795625180006","0.0023888875730335712","0.0023888875730335712","0.0023888875730335712","0.0020315286237746477","0.0020315286237746477","0.0020315286237746477"
"226","0.00190218654461205","0.00190218654461205","0.00190218654461205","0.001991002354770899","0.001991002354770899","0.001991002354770899","0.0024167869705706835","0.0024167869705706835","0.0024167869705706835"
"227","0.0017295422730967402","0.0017295422730967402","0.0017295422730967402","0.0022226942237466574","0.0022226942237466574","0.0022226942237466574","0.001759338192641735","0.001759338192641735","0.001759338192641735"
"228","0.0016155035700649023","0.0016155035700649023","0.0016155035700649023","0.002372927498072386","0.002372927498072386","0.002372927498072386","0.002289209747686982","0.002289209747686982","0.002289209747686982"
"229","0.0020186197943985462","0.0020186197943985462","0.0020186197943985462","0.001959218643605709","0.001959218643605709","0.001959218643605709","0.002627207664772868","0.002627207664772868","0.002627207664772868"
"230","0.0017554702935740352","0.0017554702935740352","0.0017554702935740352","0.0025481064803898335","0.0025481064803898335","0.0025481064803898335","0.002281212480738759","0.002281212480738759","0.002281212480738759"
"231","0.001722468063235283","0.001722468063235283","0.001722468063235283","0.002695158589631319","0.002695158589631319","0.002695158589631319","0.002082542749121785","0.002082542749121785","0.002082542749121785"
"232","0.002110531320795417","0.002110531320795417","0.002110531320795417","0.0019833161495625973","0.0019833161495625973","0.0019833161495625973","0.001965563278645277","0.001965563278645277","0.001965563278645277"
"233","0.0020283323246985674","0.0020283323246985674","0.0020283323246985674","0.002457421738654375","0.002457421738654375","0.002457421738654375","0.002458978909999132","0.002458978909999132","0.002458978909999132"
"234","0.0018460593419149518","0.0018460593419149518","0.0018460593419149518","0.002032583812251687","0.002032583812251687","0.002032583812251687","0.0018169735558331013","0.0018169735558331013","0.0018169735558331013"
"235","0.0018070543883368373","0.0018070543883368373","0.0018070543883368373","0.0022824187763035297","0.0022824187763035297","0.0022824187763035297","0.0021931829396635294","0.0021931829396635294","0.0021931829396635294"
"236","0.0018327062716707587","0.0018327062716707587","0.0018327062716707587","0.002339351689442992","0.002339351689442992","0.002339351689442992","0.002566750394180417","0.002566750394180417","0.002566750394180417"
"237","0.0020859893411397934","0.0020859893411397934","0.0020859893411397934","0.002670490648597479","0.002670490648597479","0.002670490648597479","0.0022173915058374405","0.0022173915058374405","0.0022173915058374405"
"238","0.002059751423075795","0.002059751423075795","0.002059751423075795","0.002232014201581478","0.002232014201581478","0.002232014201581478","0.00235545146279037","0.00235545146279037","0.00235545146279037"
"239","0.002001137938350439","0.002001137938350439","0.002001137938350439","0.002381677273660898","0.002381677273660898","0.002381677273660898","0.0022708543110638857","0.0022708543110638857","0.0022708543110638857"
"240","0.0022195831406861544","0.0022195831406861544","0.0022195831406861544","0.0021429681219160557","0.0021429681219160557","0.0021429681219160557","0.0022603163961321115","0.0022603163961321115","0.0022603163961321115"
"241","0.0018152309348806739","0.0018152309348806739","0.0018152309348806739","0.0024593619164079428","0.0024593619164079428","0.0024593619164079428","0.0022246581502258778","0.0022246581502258778","0.0022246581502258778"
"242","0.0017701461911201477","0.0017701461911201477","0.0017701461911201477","0.002465236932039261","0.002465236932039261","0.002465236932039261","0.002347125206142664","0.002347125206142664","0.002347125206142664"
"243","0.0015737509820610285","0.0015737509820610285","0.0015737509820610285","0.0027667293325066566","0.0027667293325066566","0.0027667293325066566","0.0021050036884844303","0.0021050036884844303","0.0021050036884844303"
"244","0.0016131136799231172","0.0016131136799231172","0.0016131136799231172","0.0019660256803035736","0.0019660256803035736","0.0019660256803035736","0.0018698748899623752","0.0018698748899623752","0.0018698748899623752"
"245","0.0016676981467753649","0.0016676981467753649","0.0016676981467753649","0.001911486149765551","0.001911486149765551","0.001911486149765551","0.0022660186514258385","0.0022660186514258385","0.0022660186514258385"
"246","0.0015924314502626657","0.0015924314502626657","0.0015924314502626657","0.0023438676726073027","0.0023438676726073027","0.0023438676726073027","0.0021225684322416782","0.0021225684322416782","0.0021225684322416782"
"247","0.0017954061040654778","0.0017954061040654778","0.0017954061040654778","0.0017370819114148617","0.0017370819114148617","0.0017370819114148617","0.0022112377919256687","0.0022112377919256687","0.0022112377919256687"
"248","0.0015449580969288945","0.0015449580969288945","0.0015449580969288945","0.0025530473794788122","0.0025530473794788122","0.0025530473794788122","0.002150844084098935","0.002150844084098935","0.002150844084098935"
"249","0.0014983233995735645","0.0014983233995735645","0.0014983233995735645","0.002074905438348651","0.002074905438348651","0.002074905438348651","0.0016433845739811659","0.0016433845739811659","0.0016433845739811659"
"250","0.0013429136015474796","0.0013429136015474796","0.0013429136015474796","0.0027043037116527557","0.0027043037116527557","0.0027043037116527557","0.002272158395498991","0.002272158395498991","0.002272158395498991"
"251","0.0017893544863909483","0.0017893544863909483","0.0017893544863909483","0.002451024716719985","0.002451024716719985","0.002451024716719985","0.0018741184612736106","0.0018741184612736106","0.0018741184612736106"
"252","0.0015687994891777635","0.0015687994891777635","0.0015687994891777635","0.002031529089435935","0.002031529089435935","0.002031529089435935","0.002435948932543397","0.002435948932543397","0.002435948932543397"
"253","0.002132853027433157","0.002132853027433157","0.002132853027433157","0.002295984420925379","0.002295984420925379","0.002295984420925379","0.002272255951538682","0.002272255951538682","0.002272255951538682"
"254","0.001451588235795498","0.001451588235795498","0.001451588235795498","0.0020179161801934242","0.0020179161801934242","0.0020179161801934242","0.002783367643132806","0.002783367643132806","0.002783367643132806"
"255","0.0019395676208660007","0.0019395676208660007","0.0019395676208660007","0.002181584946811199","0.002181584946811199","0.002181584946811199","0.002498900517821312","0.002498900517821312","0.002498900517821312"
"256","0.001276178634725511","0.001276178634725511","0.001276178634725511","0.0022049429826438427","0.0022049429826438427","0.0022049429826438427","0.002646230859681964","0.002646230859681964","0.002646230859681964"
"257","0.0018860888667404652","0.0018860888667404652","0.0018860888667404652","0.0018103319453075528","0.0018103319453075528","0.0018103319453075528","0.0021988365333527327","0.0021988365333527327","0.0021988365333527327"
"258","0.0018957157153636217","0.0018957157153636217","0.0018957157153636217","0.0026148706674575806","0.0026148706674575806","0.0026148706674575806","0.002483959076926112","0.002483959076926112","0.002483959076926112"
"259","0.0016389846568927169","0.0016389846568927169","0.0016389846568927169","0.003154206555336714","0.003154206555336714","0.003154206555336714","0.0019411311950534582","0.0019411311950534582","0.0019411311950534582"
"260","0.0019787040073424578","0.0019787040073424578","0.0019787040073424578","0.0022175463382154703","0.0022175463382154703","0.0022175463382154703","0.0024581982288509607","0.0024581982288509607","0.0024581982288509607"
"261","0.002041666768491268","0.002041666768491268","0.002041666768491268","0.0019602018874138594","0.0019602018874138594","0.0019602018874138594","0.0025753946974873543","0.0025753946974873543","0.0025753946974873543"
"262","0.0017745841760188341","0.0017745841760188341","0.0017745841760188341","0.0021990390960127115","0.0021990390960127115","0.0021990390960127115","0.0027269176207482815","0.0027269176207482815","0.0027269176207482815"
"263","0.0014883261173963547","0.0014883261173963547","0.0014883261173963547","0.002313814591616392","0.002313814591616392","0.002313814591616392","0.002410421846434474","0.002410421846434474","0.002410421846434474"
"264","0.0017008945578709245","0.0017008945578709245","0.0017008945578709245","0.002149345353245735","0.002149345353245735","0.002149345353245735","0.0020792498253285885","0.0020792498253285885","0.0020792498253285885"
"265","0.0016677763778716326","0.0016677763778716326","0.0016677763778716326","0.002078021178022027","0.002078021178022027","0.002078021178022027","0.0020345093216747046","0.0020345093216747046","0.0020345093216747046"
"266","0.001730430987663567","0.001730430987663567","0.001730430987663567","0.0025386586785316467","0.0025386586785316467","0.0025386586785316467","0.0018551434623077512","0.0018551434623077512","0.0018551434623077512"
"267","0.0013307664776220918","0.0013307664776220918","0.0013307664776220918","0.0026132159400731325","0.0026132159400731325","0.0026132159400731325","0.001976100727915764","0.001976100727915764","0.001976100727915764"
"268","0.001579636475071311","0.001579636475071311","0.001579636475071311","0.0020085866563022137","0.0020085866563022137","0.0020085866563022137","0.001956038409844041","0.001956038409844041","0.001956038409844041"
"269","0.0017927850130945444","0.0017927850130945444","0.0017927850130945444","0.002629767404869199","0.002629767404869199","0.002629767404869199","0.0019524946110323071","0.0019524946110323071","0.0019524946110323071"
"270","0.001662448630668223","0.001662448630668223","0.001662448630668223","0.002406916581094265","0.002406916581094265","0.002406916581094265","0.0022705497685819864","0.0022705497685819864","0.0022705497685819864"
"271","0.0020268927328288555","0.0020268927328288555","0.0020268927328288555","0.0028613009490072727","0.0028613009490072727","0.0028613009490072727","0.002002774504944682","0.002002774504944682","0.002002774504944682"
"272","0.0013784663751721382","0.0013784663751721382","0.0013784663751721382","0.0018386330921202898","0.0018386330921202898","0.0018386330921202898","0.0018277495400980115","0.0018277495400980115","0.0018277495400980115"
"273","0.002020864747464657","0.002020864747464657","0.002020864747464657","0.001863383804447949","0.001863383804447949","0.001863383804447949","0.0021059925202280283","0.0021059925202280283","0.0021059925202280283"
"274","0.0014893332263454795","0.0014893332263454795","0.0014893332263454795","0.0020225802436470985","0.0020225802436470985","0.0020225802436470985","0.002019381383433938","0.002019381383433938","0.002019381383433938"
"275","0.0016507452819496393","0.0016507452819496393","0.0016507452819496393","0.0018330152379348874","0.0018330152379348874","0.0018330152379348874","0.0021291475277394056","0.0021291475277394056","0.0021291475277394056"
"276","0.0025377862621098757","0.0025377862621098757","0.0025377862621098757","0.002612267853692174","0.002612267853692174","0.002612267853692174","0.0018974203849211335","0.0018974203849211335","0.0018974203849211335"
"277","0.0015059099532663822","0.0015059099532663822","0.0015059099532663822","0.0019137260969728231","0.0019137260969728231","0.0019137260969728231","0.002480953000485897","0.002480953000485897","0.002480953000485897"
"278","0.001737371669150889","0.001737371669150889","0.001737371669150889","0.0020834028255194426","0.0020834028255194426","0.0020834028255194426","0.0019200461683794856","0.0019200461683794856","0.0019200461683794856"
"279","0.0021400421392172575","0.0021400421392172575","0.0021400421392172575","0.0021659466437995434","0.0021659466437995434","0.0021659466437995434","0.0020000305958092213","0.0020000305958092213","0.0020000305958092213"
"280","0.0014666698407381773","0.0014666698407381773","0.0014666698407381773","0.0026002058293670416","0.0026002058293670416","0.0026002058293670416","0.001915076863951981","0.001915076863951981","0.001915076863951981"
"281","0.0019950857385993004","0.0019950857385993004","0.0019950857385993004","0.001970841782167554","0.001970841782167554","0.001970841782167554","0.0022844707127660513","0.0022844707127660513","0.0022844707127660513"
"282","0.002042297972366214","0.002042297972366214","0.002042297972366214","0.0024997247382998466","0.0024997247382998466","0.0024997247382998466","0.002112693153321743","0.002112693153321743","0.002112693153321743"
"283","0.001885729725472629","0.001885729725472629","0.001885729725472629","0.00202038767747581","0.00202038767747581","0.00202038767747581","0.0018215279560536146","0.0018215279560536146","0.0018215279560536146"
"284","0.001593303051777184","0.001593303051777184","0.001593303051777184","0.001965790521353483","0.001965790521353483","0.001965790521353483","0.0020250834058970213","0.0020250834058970213","0.0020250834058970213"
"285","0.002327191876247525","0.002327191876247525","0.002327191876247525","0.0018343382980674505","0.0018343382980674505","0.0018343382980674505","0.002069599460810423","0.002069599460810423","0.002069599460810423"
"286","0.0016725313616916537","0.0016725313616916537","0.0016725313616916537","0.002350739436224103","0.002350739436224103","0.002350739436224103","0.0017876730998978019","0.0017876730998978019","0.0017876730998978019"
"287","0.0015547021757811308","0.0015547021757811308","0.0015547021757811308","0.002619739854708314","0.002619739854708314","0.002619739854708314","0.0017260778695344925","0.0017260778695344925","0.0017260778695344925"
"288","0.0017272995319217443","0.0017272995319217443","0.0017272995319217443","0.0025284115690737963","0.0025284115690737963","0.0025284115690737963","0.002244345610961318","0.002244345610961318","0.002244345610961318"
"289","0.001679310924373567","0.001679310924373567","0.001679310924373567","0.00219080806709826","0.00219080806709826","0.00219080806709826","0.0019738366827368736","0.0019738366827368736","0.0019738366827368736"
"290","0.0016392413526773453","0.0016392413526773453","0.0016392413526773453","0.0025185018312186003","0.0025185018312186003","0.0025185018312186003","0.0019760250579565763","0.0019760250579565763","0.0019760250579565763"
"291","0.0018197045428678393","0.0018197045428678393","0.0018197045428678393","0.0020240843296051025","0.0020240843296051025","0.0020240843296051025","0.002242187736555934","0.002242187736555934","0.002242187736555934"
"292","0.0018968114163726568","0.0018968114163726568","0.0018968114163726568","0.0021344891283661127","0.0021344891283661127","0.0021344891283661127","0.0020327253732830286","0.0020327253732830286","0.0020327253732830286"
"293","0.0017320862971246243","0.0017320862971246243","0.0017320862971246243","0.0020732046104967594","0.0020732046104967594","0.0020732046104967594","0.0020528400782495737","0.0020528400782495737","0.0020528400782495737"
"294","0.001871414016932249","0.001871414016932249","0.001871414016932249","0.0027173336129635572","0.0027173336129635572","0.0027173336129635572","0.001800243859179318","0.001800243859179318","0.001800243859179318"
"295","0.001728866365738213","0.001728866365738213","0.001728866365738213","0.0022871633991599083","0.0022871633991599083","0.0022871633991599083","0.002011122414842248","0.002011122414842248","0.002011122414842248"
"296","0.001574324443936348","0.001574324443936348","0.001574324443936348","0.0018895319662988186","0.0018895319662988186","0.0018895319662988186","0.0023363404907286167","0.0023363404907286167","0.0023363404907286167"
"297","0.001474666059948504","0.001474666059948504","0.001474666059948504","0.002883948851376772","0.002883948851376772","0.002883948851376772","0.002068753121420741","0.002068753121420741","0.002068753121420741"
"298","0.0020672085229307413","0.0020672085229307413","0.0020672085229307413","0.0020602981094270945","0.0020602981094270945","0.0020602981094270945","0.002015599748119712","0.002015599748119712","0.002015599748119712"
"299","0.001727795461192727","0.001727795461192727","0.001727795461192727","0.0021439993288367987","0.0021439993288367987","0.0021439993288367987","0.0018974869744852185","0.0018974869744852185","0.0018974869744852185"